Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Women who believe a husband is justified in beating his wife when she neglects the children (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,
Women who believe a husband is justified in beating his wife when she goes out without telling him (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Women who believe a husband is justified in beating his wife when she burns the food (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,
Women who believe a husband is justified in beating his wife when she argues with him (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,
Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.44,,,,,,
"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.21,,,,,,
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0
Legislation exists on domestic violence (1=yes; 0=no),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1
Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1
Law prohibits or invalidates child or early marriage (1=yes; 0=no),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1
Proportion of seats held by women in national parliaments (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,20.4,21.6,21.6,21.6,22,33.2,33.2,34,34,34,34.4
"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,2.19,,2.39,,2.370655,,2.5,
"Lead time to import, median case (days)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,2,
"Lead time to export, median case (days)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,1,
Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,53.450364175,62.0750804639377,65.3170254003801,67.0568413716938,70.3308355269141
Secure Internet servers (per 1 million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.40594856760726,25.9880325110287,53.0623578550417,67.5587775322956,93.1201069871494,141.077655709354,551.689197517484,5801.40205415117
Secure Internet servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,188,382,484,664,1001,3894,40739
Fixed broadband subscriptions (per 100 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447963595700481,1.6375541739356,4.40450123718982,6.21192878485846,8.06268345735953,11.7956770547049,13.4522316833536,14.853294717655,16.4967006177082,16.8521245798387,18.7958540722025,20.7781209075333,21.211614824905
Fixed broadband subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33486,121727,325730,457181,590586,859892,970407,1063977,1173635,1191078,1320230,1450958,1474970
Fixed telephone subscriptions (per 100 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0053954579129,33.8096798182675,36.5832403304839,40.4766131977642,41.9155764880953,42.399416458667,42.6664678525372,42.0092531944315,41.557303895626,42.6131956737653,40.410389567025,39.4425209733019,38.4416244636161,37.5286686198048
Fixed telephone subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685419,2527328,2719402,2993403,3084872,3105728,3110339,3030432,2976849,3031657,2856134,2770462,2684419,2609592
Mobile cellular subscriptions (per 100 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0850483720467,73.7200175354083,89.3758549177073,114.29611072521,130.694616797607,135.323308847551,136.015037810579,141.147922883115,127.566510066187,129.29784849295,132.218642775475,130.347382257726,130.235002910596,124.063908803445
Mobile cellular subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4729629,5510690,6643722,8452642,9618767,9912339,9915348,10182023,9137894,9198717,9344977,9155664,9094447,8626903
Container port traffic (TEU: 20 foot equivalent units),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liner shipping connectivity index (maximum value in 2004 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,2.92,2.96,2.96,,,,,,,,,,
Rail lines (total route-km),,,,,,,,,,,,,,,,,,,,,9465,9393,9389,9409,9279,9283,9246,9270,9349,9567,9490,4300,3960,3987,4281,4031,4031,4031,4059,4059,4058,3900,3900,3809,3809,4057,4067,4057,4058,4058,4058,4058,4048,3809,3809,3809,,
"Railways, passengers carried (million passenger-km)",,,,,,,,,,,,,,,,,,,,,10392,10510,11265,11643,11734,11999,12399,11827,11449,11653,11325,3582,2578,2657,2786,2327,1660,1545,1716,851,1387,1170,1023,903,985,974,954,762,749,683,658,691,801,777,617,980,,
"Railways, goods transported (million ton-km)",,,,,,,,,,,,,,,,,,,,,25018,25721,26166,27860.1,28371,28719,27753,25864,25414,25921,23149,5390.8,4346.8,1737.6,1330.6,1390,1859.7,2234.5,2537.6,1190.1,1917.3,1988.9,2262.7,2591,3164,3614,4366,4417,4214,3013,3868,3797,2955,2646,2589,2941.9,3086.6,
"Air transport, passengers carried",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994880,1185479,1011231,1076473,918540,1041747,1118404,1135322,926618,985072,1149102,1240709,1241352,2187144,2427047,2486009,2442731
"Air transport, freight (million ton-km)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.008,4.418,4.454,5.892,4.578,4.114,3.79,3.412,2.011,2.133,2.234,1.45,1.451004,2.748,3.217,4.737729,7.355192
"Air transport, registered carrier departures worldwide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000,19935,17205,19729,17048,19664,19971,19568,17208,16893,17303,16841,18156,28944,31304,31958,29705
"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.49170635353535,3.2677287368,2.825584962,2.7,2.7,2.6,2.6,2.67268349082027,2.7,3
"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1046511627907,3.25535997094198,3.3410898421,3.6100456367,3.7,3.5,3.4,3.6,3.54661913229592,3.5,3.9
Source data assessment of statistical capacity (scale 0 - 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,80,80,80,80,80,80,80,80,100,100,100,100,100
Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,66.66,73.33,76.66,76.66,86.66,86.66,90,90,93.3333333333333,97,90,90,100
Statistical Capacity score (Overall average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3333333333333,62.22,64.4433333333333,68.8866666666667,68.8866666666667,75.5533333333333,75.5533333333333,83.3333333333333,83.3333333333333,91.1111111111111,92.3333333333333,90,90,93.3333333333333
Methodology assessment of statistical capacity (scale 0 - 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,40,50,50,60,60,80,80,80,80,80,80,80
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.5,,,,,,,,,,,
CPIA trade rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,3.5,,,,,,,,,,,
CPIA structural policies cluster average (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66666666666667,3,,,,,,,,,,,
CPIA policies for social inclusion/equity cluster average (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,2.8,,,,,,,,,,,
CPIA efficiency of revenue mobilization rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3,,,,,,,,,,,
CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,2.9,,,,,,,,,,,
CPIA social protection rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,,,,,
CPIA property rights and rule-based governance rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.5,,,,,,,,,,,
CPIA equity of public resource use rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,,,,,
CPIA quality of public administration rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,,,,,
CPIA macroeconomic management rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,,,,,,,,,,,
IDA resource allocation index (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.09166666666667,,,,,,,,,,,
CPIA building human resources rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3,,,,,,,,,,,
CPIA gender equality rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,3,,,,,,,,,,,
CPIA fiscal policy rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,3.5,,,,,,,,,,,
CPIA financial sector rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,
CPIA quality of budgetary and financial management rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,,,,,,,,,,,
CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2,,,,,,,,,,,
CPIA economic management cluster average (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83333333333333,3.66666666666667,,,,,,,,,,,
CPIA debt policy rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,,,,,,,,,,,
CPIA business regulatory environment rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2.5,,,,,,,,,,,
"Trademark applications, total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,15,5922,9583,8675,6461,6595,6390,6073,6446,6089,6025,6107,
"Trademark applications, resident, by count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3874,5579,4854,3045,3052,2649,2515,4191,2670,3127,3431,
"Trademark applications, direct resident",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,2104,2055,1373,1380,1133,1112,1335,1172,1340,1445,
"Trademark applications, direct nonresident",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,15,4064,7479,6620,5088,5215,5257,4961,5111,4917,4685,4662,
"Trademark applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,66,11796,19241,19300,14073,13750,14595,12934,14093,12782,12507,12979,
"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,372,432,395,386,319,290,180,192,201,202,178,192,
"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,609,273,121,237,40,39,49,32,20,10,13,21,
"Net official flows from UN agencies, UNICEF (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,540000,480000,720000,1090000,2050000,1250000,2260000,600000,910000,510000,480000,780000,1740000,910000,710000,
"Net official flows from UN agencies, UNAIDS (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,,120000,60000,40000,40000,,40000,,,,,
"Net financial flows, RDB nonconcessional (NFL, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15403000,33189000,75233000,49844000,60762000,38659000,89925000,128342000,204437000,157282000,22501000,14078000,-44360000,85109000,173410000,
"Net financial flows, RDB concessional (NFL, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PPG, private creditors (NFL, current US$)",,,,,,,,,,,-42015000,-6646000,107151000,7522000,-75249000,-35193000,9330000,-39665000,-23736000,-33183000,625318000,291919000,235583000,636831000,99420000,43561000,-784680000,-422342000,146753000,-583693000,-909172000,-506802000,0,0,0,0,0,0,0,0,35000000,0,0,0,0,-222000,50002000,41119000,1460000,-4200000,163126000,1302648000,1760179000,2220957000,929659000,12816000,-121368000,
"PPG, other private creditors (NFL, current US$)",,,,,,,,,,,-39624000,-5152000,6508000,-661000,-89891000,-39603000,-24780000,-52007000,-13519000,-14088000,-19259000,-22856000,221801000,17275000,98802000,28251000,-56951000,-144690000,-80978000,-24373000,-17764000,0,0,0,0,0,0,0,0,0,35000000,0,0,0,0,0,0,0,-11000,-22000,-26000,-31000,37667000,74560000,77537000,62940000,26292000,
"PNG, commercial banks and other creditors (NFL, current US$)",,,,,,,,,,,261000000,414500000,489300000,580500000,426200000,659500000,887200000,1490700000,1553300000,1437800000,1210700000,514500000,-212300000,73000000,-416000000,-121300000,-25400000,-155000000,23000000,166000000,5000000,-373000000,-153000000,0,0,0,0,0,0,0,0,0,202412000,467665000,1190732000,2070976000,3786354000,4030789000,3398248000,108174000,148740000,-67610000,-439826000,-604464000,-2570807000,-580837000,-1659566000,
"PNG, bonds (NFL, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165202000,0,0,0,0,-165202000,641458000,237015000,162101000,165526000,
"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",,,,,,,,,,,220764000,408714000,597137000,588698000,351714000,625077000,897292000,1453075000,1531814000,1406927000,1838131000,808179000,24685000,711233000,-315178000,-76337000,-808678000,-576476000,169753000,-417693000,-904172000,-879802000,-153000000,0,0,0,0,0,0,0,35000000,0,202412000,467665000,1190732000,2070754000,3836356000,4071908000,3399708000,103974000,311866000,235038000,-429647000,-883507000,-2641148000,-568021000,-1780934000,
"PPG, commercial banks (NFL, current US$)",,,,,,,,,,,-612000,-634000,101329000,8859000,15405000,5180000,34872000,14382000,-7967000,-16785000,646690000,316535000,15184000,620958000,2020000,16712000,-726327000,-276786000,227731000,-559320000,-891408000,-506802000,0,0,0,0,0,0,0,0,0,0,0,0,0,-222000,50002000,41119000,1471000,-4178000,163152000,302679000,-27488000,-353603000,-147878000,-50124000,-147660000,
"PPG, bonds (NFL, current US$)",,,,,,,,,,,-1779000,-860000,-686000,-676000,-763000,-770000,-762000,-2040000,-2250000,-2310000,-2113000,-1760000,-1402000,-1402000,-1402000,-1402000,-1402000,-866000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1750000000,2500000000,1000000000,0,0,
"PPG, official creditors (NFL, current US$)",,,,,,,,,,,44612000,81314000,166210000,247610000,226617000,317501000,409039000,241407000,220544000,249325000,370040000,419335000,67743000,150277000,191132000,-32400000,-75908000,-241022000,-381549000,-119668000,-321603000,-740432000,-231819000,-12406000,0,0,0,0,0,0,187000000,156578000,442947000,239304000,508144000,263038000,127664000,90550000,110943000,816496000,873947000,787656000,471457000,418905000,59067000,533698000,291352000,
"IFC, private nonguaranteed (NFL, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530300,0,14892900,3765500,0,39317393.78,-2069764.03,5842536.12,26481410.58,28274631.97,147697985.43,117792769.75,45226813,-154670412,-21889980,-83484533,
"EBRD, private nonguaranteed (NFL, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Net financial flows, others (NFL, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,23729000,26694000,0,11042000,-2543000,6897000,29882000,-648000,113558000,46206000,290810000,-9289000,-13223000,2193000,0,0,0,0,0,0,0,0,7920000,50928000,103065000,65931000,137158000,116694000,95635000,80873000,151232000,326152000,452348000,316450000,31949000,-118517000,101363000,789000,
"PPG, multilateral concessional (NFL, current US$)",,,,,,,,,,,-288000,-318000,-361000,-459000,-510000,-617000,-471000,-440000,-337000,-239000,-247000,-36000,-36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159391000,132175000,141765000,103323000,54596000,47376000,47727000,19389000,26883000,186192000,4499000,-14519000,-51188000,-68167000,-79889000,
"Net financial flows, multilateral (NFL, current US$)",,,,,,,,,,,26645000,32349000,38560000,33968000,71698000,133248000,94803000,101850000,138164000,267855000,241560000,123406000,211855000,127839000,258410000,164229000,-14766000,-13638000,-265671000,46911000,-145080000,-328811000,-100973000,-12406000,0,0,0,0,0,0,0,7920000,225722000,223196000,282929000,254514000,127264000,149813000,159780000,333431000,731487000,716527000,380744000,-36217000,-24948000,386016000,81669000,
"Net financial flows, IDA (NFL, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159391000,86942000,141765000,84637000,42542000,47376000,34482000,16603000,16401000,24075000,5146000,-24644000,-48345000,-57588000,-65748000,
"Net financial flows, IBRD (NFL, current US$)",,,,,,,,,,,27422000,33199000,39536000,35180000,72929000,134552000,95991000,103014000,139432000,245402000,215854000,123898000,201063000,130493000,251513000,134347000,-14118000,-127196000,-311877000,-243899000,-135791000,-315588000,-103166000,-12406000,0,0,0,0,0,0,0,0,0,0,0,-17125000,-242369000,-17479000,-22145000,55721000,172042000,102096000,21682000,-16772000,217726000,331471000,9591000,
"Net financial flows, IMF nonconcessional (NFL, current US$)",,,,,,,,,,,-45250000,71271000,18185000,-73619000,141004000,19675000,189200000,-123800000,-94000000,209050000,370700000,565300000,568300000,411400000,11000000,-68180000,-266890000,-505275000,-446043000,-578754000,-263696000,-154791000,-101954000,0,0,0,-1114000,0,0,-561000,80828000,127309000,258973000,279760000,5983000,-21737000,-239104000,0,0,1575098000,457624000,73635000,-267918000,-866535000,-754820000,-162070000,-16229000,
"Net financial flows, IMF concessional (NFL, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Net official flows from UN agencies, ILO (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,200000,120000,130000,110000,
"Net official flows from UN agencies, IFAD (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Net official flows from UN agencies, IAEA (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390000,1090000,950000,370000,1850000,120000,10000,920000,10000,420000,610000,
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379402646427711,0.317602418794517,0.312464670761126,0.340764466167595,0.36076707716734,0.322536835515605,0.305326194681108,0.29495601176362,0.297008838537406,0.329401686533773,0.499553715403937,
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566604342843264,0.57820547391577,0.627409691015635,0.831618335640241,0.839098609043279,0.927357242572684,1.03692311358813,1.08237413354637,0.979809078814788,1.07830477278187,1.04747679024861,
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233182558759226,0.311923300959822,1.22567725484091,1.01756935701271,1.25162636479906,0.95661973505916,0.329250563570084,0.324936571665133,0.370050061824867,0.473873654509105,1.58734820616608,
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38622561386842,1.26327285581584,1.2177739789837,1.2448244736672,1.10527571236369,0.953092883174056,0.957233072503652,0.86163243226758,0.968157704937898,0.941222921788785,0.998418578505195,
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1348674549924,32.7859925633921,34.3984709397704,30.0367502876916,33.0361440387964,33.9021583793274,31.9004705897361,29.4996589183357,27.9080312083334,26.7283037552821,24.4520751213279,
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17357894917261,8.7736163254622,8.87661153242299,8.4516065560978,8.51227072781479,8.77934389835002,8.53219305296661,8.46393395114736,8.79304392766886,9.84510779926272,9.86802025648101,
