Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Time required to enforce a contract (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440,1440,1350,1350,1350,1350,1290,1290,1290,1290,1270,1270,1160,1160,1160
Strength of legal rights index (0=weak to 12=strong),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3
Time to resolve insolvency (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0.8,0.8,0.8
"Time to import, documentary compliance (hours)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
"Time to import, border compliance (hours)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
Time to import (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21,21,21,21,17,15,14,14,14,,,
Documents to import (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,,,
"Cost to import, documentary compliance (US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
"Cost to import, border compliance (US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
Cost to import (US$ per container),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019,1019,1019,1130,1130,765,765,830,830,830,,,
Time spent dealing with the requirements of government regulations (% of senior management time),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,2.4,,,,7.3,,,,10.1,,,,
Firms offering formal training (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,,,75,,,,47.5,,,,41.5,,,,
Firms experiencing losses due to theft and vandalism (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,,,11,,,,
Firms that spend on R&D (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,,,,
Value lost due to electrical outages (% of sales for affected firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.6,,,,
Firms visited or required meetings with tax officials (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,13.4,,,,
Firms that do not report all sales for tax purposes (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.86,,,38.71,,,,,,,,,,,,
Firms formally registered when operations started (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,,,,100,,,,
Firms with female participation in ownership (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,,,,42.2,,,,34.5,,,,
Firms with female top manager (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,,,,18.8,,,,
Time required to obtain an operating license (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.1,,,,29.3,,,,
Losses due to theft and vandalism (% of annual sales of affected firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,0.7,,,,
"Presence of peace keepers (number of troops, police, and military observers in mandate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Intentional homicides (per 100,000 people)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23781345281901,1.92747812819556,1.82208826499237,0.707334707246796,1.26111165479036,1.8104107671163,1.40820348942766,1.81062474600958,1.05582551729166,1.35580964432594,1.0018629641819,0.598864851673653,1.19193122159541,0.493939851956348,0.638687565833949,0.733436079578793,0.779181820129773,0.679483010498013,0.580799073044679,0.820920928413281,0.963953907579955,0.481639841093531,
"Intentional homicides, male (per 100,000 male)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05918297796983,1.02623887557059,0.918362661414993,1.6201514436562,0.501928408947175,0.597315068765897,0.691979952352238,0.88482089750333,0.78324482666792,0.878426718227062,1.03447402959034,0.87435601250912,0.776661737984854,
"Intentional homicides, female (per 100,000 female)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686158804593735,0.978618171569381,0.293028557586461,0.779739255193064,0.486200180283027,0.678998574102994,0.774013278197787,0.675493109970278,0.577478344562079,0.288028111543687,0.610770835908152,1.05217043630638,0.191169910722911,
"Internally displaced persons, total displaced by conflict and violence (number of people)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Internally displaced persons, new displacement associated with disasters (number of cases)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle-related deaths (number of people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travel services (% of commercial service exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2202674173118,43.3447502066848,43.9830426823393,46.9287043850916,50.4928315412186,51.2858384013901,47.4434418726298,45.3692737694822,51.0031847133758,51.128818061089,46.9753353526612,48.1731390424234,47.024085224641,45.2124845706225,45.0637580550007,41.8813517456971,36.271628162607,41.0498655994169,41.3130078547131,40.3802641408407,39.2797228439873,38.4489345341167,37.1840381516604,35.8965960891971,34.3034643388277,33.5470275212142
Transport services (% of commercial service exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3947923997185,26.331640486595,23.4608343771076,21.8908272369162,19.6806777451939,20.3040834057341,23.6606948258576,24.8614335117722,26.2579617834395,25.7176422515068,26.1834703591519,27.8156629100567,29.229388605836,28.9492908784039,30.6384188248624,31.7826786067311,28.4318403827161,24.7992991698006,26.0749304722397,26.6910404057352,26.4270121964038,26.3194378761572,27.5908415841897,28.5905730563686,28.973394058915,29.4266390290066
High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33468791955754,3.43338988728149,,3.61922590553228,4.50708708778255,4.32272856115758,4.51173397237362,4.13094240535705,4.9054643086147,5.3359680878311,5.42166925128149,6.4219754502375,5.73241318511084,4.92886004413232,5.50651238528453,5.01300107432865,5.82097652594857,6.47785385490221,5.7233639180768,5.80387800335644,6.18317123504795,6.21911240976795,5.84072143444127,6.42065678189759,7.42113909687795,
High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191551943,178417770,,269437483,337698173,323144754,367207086,318261071,384045608,442116205,505315304,737728849,821284815,788181718,1011106873,1170874426,1485875217,1264521310,1191147002,1403283011,1388653122,1466833567,1479152863,1427285488,1739692462,
Commercial service exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421000000,1693400000,2075800000,2310100000,2455200000,2302000000,2294100000,2110900000,1884000000,1957800000,2311000000,2786200000,3454400000,3969700000,4349525356.10843,5450566893.60484,7433863267.33574,6139229661.8144,6148965591.10937,6821513328.60223,6543738661.50236,7053965251.00398,7355133924.3464,6482485334.65934,7075167655.48946,8092794419.79117
"Computer, communications and other services (% of commercial service exports)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3856439127375,29.9102397543404,32.0936506407168,30.6999696982815,29.2196155099381,27.7497827975673,28.2986792206094,29.1344923966081,21.9373673036093,22.20860149147,24.4482907832107,23.0170124183476,22.9388605836035,24.9263168501398,23.0928837347444,24.862569302477,31.98774921304,30.3996691161837,28.7513705715411,29.4401270607463,31.2824084425803,32.7736223219616,32.8014644435846,33.0949318022888,34.5366032249555,34.9617522454917
Export value index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.83039071,94.78010434,95.46427256,103.1725679,97.44756221,100,105.6649357,118.1978028,145.5630265,186.5654333,219.4779386,264.8856133,343.244255,389.1540864,298.4924239,332.9631616,395.4702603,366.7444414,387.7914589,409.9958511,364.0877317,374.9781884,
Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merchandise exports by the reporting economy (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6238935364,7232321000,8389448000,8311894000,8372311000,9034392370,8504822108,8744046314,9260779738,10359786140,12768368605,16355268795,19214550332,23252731740,30158890750,34240637540,26080059827,29183704349,34691989053,32179991615,34008277620,35955699119,31929516703,32916831431,
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66378214653355,6.73233392157234,1.98592326932594,2.19076422293162,1.41516482127814,1.20461892225741,1.10334394780265,1.66444424896261,2.54941880359405,3.18756492206894,3.08036328028611,3.70612236703383,1.43673960738099,0.062834230246008,0.04903139880899,0.048719741215437,0.041759382732416,0.036125921075408,0.06040283238873,0.054685001818948,0.054464090204637,0.046667505878458,0.049558990031669,0.018791064422364,
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228147899754392,0.140259261169409,0.164182434887254,0.110047120427667,0.147247277364637,0.176879632249136,0.127237382070826,0.207609021591465,0.200207612366819,0.228517197942853,0.217117510134726,0.27154874405719,0.338555364949979,0.260293029983582,0.16968095552387,0.193352541764618,0.261131923974708,0.318387980801978,0.274312965608902,0.317238075203271,0.36788588471891,0.282355833671865,0.311645246389372,0.32638901841208,
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118626008576806,0.178352150022102,0.225151881267993,0.214078764719569,0.200780883557718,0.187483555133659,0.193913920721362,0.29859536491929,0.262799965969777,0.277002214256133,0.347485950418331,0.274329040765851,0.270402372692903,0.334889370723029,0.295952300566625,0.379200673025786,0.584897488778295,0.522930345561938,0.494448743593059,0.438936702314613,0.382534294896173,0.357984094743921,0.391982888949398,0.447736442400108,
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57988493627869,0.993360222810907,0.953459631670642,0.965580167408295,1.2083402061868,1.17912744584504,1.10154917775265,0.955019278275062,1.07452473566217,1.26076626713068,1.15502964836282,1.40073027763406,1.41103416585539,1.35764359013759,1.3323888014681,1.75669447245929,1.93518798019589,1.80989974639083,1.72528703409193,2.33161060442992,2.18233024410367,2.13376792218896,1.77580390982469,1.60361979586795,
Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281570475971996,0.335646053320919,0.396378879754663,0.437421362688215,0.51076697939195,0.55212346284225,0.415881103106548,0.496657479163485,0.519944252668284,0.302616121378737,0.32068686507034,0.330837601498435,0.338350723158625,0.363887602308872,0.357441866458567,0.401645196703309,0.401558285121644,0.487489193622107,0.573386203645185,0.563285180955446,0.554386541143509,0.526617720248812,0.536938302557808,0.629538904540013,
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6678635236459,18.9688344861905,19.3329167783149,20.7676613777798,21.0809655780823,19.1070071932242,17.888046142305,18.5935936134841,19.8683128532908,20.5217115418176,20.8299952192679,21.7384564666215,24.1563318256268,25.5940788185431,26.3674556962941,27.735885691105,25.3735523303867,22.8219203681325,22.9964038608795,23.6720075043438,23.607411138865,23.3910302207299,22.3387271136799,22.8231780593706,
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360478169557135,0.335231248723612,0.308160918334556,0.294890671127423,0.316961469778177,0.225283551637463,0.323320530997754,0.351367752373504,0.278789969424063,0.385307152682208,0.39566113387592,0.386877591515609,0.436763799047827,0.459388252504736,0.453359392868254,0.703620625400306,0.748812277638338,0.770953746342039,0.759636484369324,1.03388037504931,1.05337964187085,1.15551212514306,1.4168283009354,2.08019044128027,
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2365710137849,20.9516834222375,21.38025052423,22.789679464151,23.4650623943616,21.4279048409318,20.0499482569542,20.902842509807,22.2045793893819,22.9759204952082,23.26597632713,24.4027797220926,26.9514382513315,28.370180664201,28.9762790131796,31.1703992004583,29.3051402860956,26.7315813808514,26.8234752921879,28.3569584422963,28.1479277455981,27.8472679167265,26.7719257623365,27.910652661871,
Merchandise exports to high-income economies (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0996468396815,72.3159826561902,76.6338262064441,75.0195563129174,75.1197727843603,77.3674762368108,78.8467077952432,77.4327132412304,75.2460018070241,73.8365145827228,73.6536603925839,71.8910979108736,71.6118221412875,71.566985105553,70.9746895880115,68.7808810583262,70.653100331172,73.2322926980732,73.1161218754233,71.5883565558847,71.7976081641973,72.106064577395,73.1785152476318,72.0705562737066,
Merchandise exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6681000000,6083000000,6828000000,8316410000,8312000000,8372000000,9048000000,8560076552,8769773388,9266574887,10365678594,12765546673,16361365043,19247716894.3488,23229867260.7572,30101741713.762,34127929631.9392,26177108474.5324,29200113449.1972,34681844112.624,32162655360,34018883070,35969403200,31945278750,32921641180,38392741530
Merchandise exports to economies in the Arab World (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31405432524689,1.03395576606735,1.0970686033217,1.05263613804507,1.22807191467207,1.4675696446423,1.33088251068214,0.997785016992763,1.15884235492223,1.22697008685548,0.99853187939823,1.47184769640467,1.6409643762253,1.69859633017037,1.80896339166586,1.99889541250639,2.16291421776576,2.07736105996007,2.13668075320662,2.93610524919958,2.80186604169459,2.81844792294553,2.60938725991339,2.25046875350935,
Ores and metals exports (% of merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02386174873893,2.92235491592126,,3.3732146555295,3.31696191269138,3.94370382930619,3.67093429344132,3.77647941547686,4.20532215758423,4.26313253240503,3.75144458507309,3.73420715369671,4.15670292780932,4.43860904532744,5.48869799987082,5.14462524409199,4.11699296879673,3.27263124756504,4.38079635883436,4.69756232229723,4.53625022757495,4.37203279841868,4.17589519166852,4.20051907802009,3.86667556771114,3.84544219956168
Manufactures exports (% of merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9860846744149,85.4421627055783,,89.5335932094755,90.1759464890424,89.3347819683053,89.9369358876807,90.1590070702286,89.6682023607678,89.5597500414517,90.0632832997906,90.015657433789,90.2386675022238,89.3612932962238,87.5138214451774,87.9730491009301,87.2638221043399,87.1394680314433,85.1954540203239,83.4837064019822,83.0567563906661,82.5195548958955,83.0332522633528,83.6780989618356,84.8655081792265,84.6708790900396
Insurance and financial services (% of commercial service exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999296270232231,0.413369552379828,0.462472299836208,0.480498679710835,0.606875203649397,0.660295395308428,0.597184080903186,0.634800322137477,0.801486199575372,0.944938195934212,2.3929035049762,0.99418562917235,0.807665585919407,0.911907700833816,1.20493938539245,1.47340034509478,3.30878224163688,3.75116611459877,3.86069110150617,3.48856839267788,3.01085651702859,2.45800526776458,2.42365582056532,2.41789905214541,2.18653837730179,2.06458120428751
ICT goods exports (% of total goods exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.938260882,2.2054363728,2.1246515843,1.9680643978,1.7297746972,1.2770119316,1.3869915464,1.4468726582,2.1139396583,2.320074601,2.1780987962,1.923524224,1.7916260359,1.6684274486,1.8810587544,2.0150016312,2.161295231,
Fuel exports (% of merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60796547477643,5.13775016613623,,1.19978494320078,0.936115552093831,1.21556290835092,0.991708580377125,0.617870604302681,0.667128622134153,0.97418302840022,1.10613232084348,1.37459883182648,1.61419840307174,2.0991577540129,2.70362184675076,1.96524240397206,3.0404186315129,3.29035316149935,4.28240698203128,5.79122617985978,6.49743251179408,6.69713439724074,6.18799332336852,5.35980387839038,4.56711759310692,4.95525250595977
Food exports (% of merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52418195717468,4.78173798701865,,3.87780863641372,4.16448881781263,3.91696487115961,3.8331299449423,3.86320973573786,3.67776557203337,3.63667020355872,3.65586527256193,3.49278011065203,2.70925130508603,2.80136745320974,3.03010332249642,3.23734260047026,3.78008435789538,4.23639351437624,4.10531546824077,4.10748446760475,3.82217851754744,4.02770357571307,4.11214670536752,4.31152572448827,4.43614232080653,4.38868175720939
Agricultural raw materials exports (% of merchandise exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81265967819619,1.54126164253167,,1.79740842402087,1.40097085961977,1.58417213172172,1.51937285496866,1.57023502632675,1.55427100873928,1.37463582977482,1.25217482965044,1.18721217204609,1.07104144369498,1.14235621895506,1.09781141632713,1.50946952629772,1.57096140949172,1.86028809474348,1.86516391177833,1.75726351242159,1.92712231367019,2.08122025082426,2.17236830273354,2.11583268200383,2.11544135093532,1.98940325802791
Export unit value index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.6682955,104.9195966,124.3996078,141.8368121,136.1497637,142.4942697,160.9374814,177.9623052,161.4740161,160.4882439,178.1464163,167.7142512,170.3878607,167.6149281,140.3922293,138.0744743,
Export volume index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,106.0165975,112.6556017,117.0124481,131.5352697,161.2033195,185.8921162,213.2780083,218.6721992,184.8547718,207.4688797,221.9917012,218.6721992,227.593361,244.6058091,259.3360996,271.5767635,
Medium and high-tech exports (% manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8062196984092,45.8062196984092,45.8062196984092,45.3563068560145,45.3563068560145,48.8132938723213,50.8979506891478,51.9047162131347,53.8995395035066,53.3241445090256,54.2934966833457,54.9130819576964,56.2497141742226,57.1727464236272,58.4119320824972,59.9343095088064,60.3435457072574,62.1819851357037,62.0366748913654,64.2690042670949,62.9598625668031,61.3728260022413,61.6082417872797,61.8263662013537,61.7278991220149,62.8355451832134,,
Net barter terms of trade index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,101.4293904,103.1468428,103.2808368,102.8436703,95.69230897,96.3480778,95.28452738,93.90644201,96.98372436,93.30139816,91.839231,92.05200939,93.08051371,93.41619955,95.06737562,95.23402935,
Travel services (% of commercial service imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2577837942371,30.2217382696496,33.9138006094906,40.236562150056,40.767256517628,37.1956037640974,37.1282866414994,35.9604275944492,35.827902739822,36.3423696160727,35.1291982195503,34.4799157239042,33.4876007559104,32.7516037800924,30.1147313101807,26.8959007476439,25.8667772368602,28.5457855282865,27.1946444957323,23.9544830792766,20.5322396354291,19.9835417294556,19.6044714652808,20.8539555209936,20.5845031357611,19.6167850744164
Transport services (% of commercial service imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4869464320248,38.5666204711938,36.6390944710492,30.7740761478163,27.7927867080913,26.6144673514834,27.4124114179747,25.3104043556205,24.8686146731133,22.0035778175313,21.1804150528932,21.8980442449503,23.3213776080836,22.4805132096296,23.44745267375,23.7610872592368,24.6036069300361,20.3802349309077,21.273238138732,21.1250599406104,20.2037024764987,20.8644483684607,21.3668662923932,21.5582479510846,22.1103287018675,22.687780390513
Commercial service imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034200000,1010200000,1148500000,1428800000,1480600000,1392100000,1509900000,1506100000,1427100000,1453400000,1729900000,2183300000,2592900000,2899400000,3235472332.76435,4252717913.03635,5245802623.5719,4476223622.03038,4462902663.44707,4771270724.93252,4537062147.31503,4699950151.01933,5054150350.99086,4375310189.31824,4604923971.58444,5119692273.32201
"Computer, communications and other services (% of commercial service imports)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7702572036357,29.6178974460503,27.7666521549848,27.2256438969765,29.3799810887478,33.862509877164,32.4723491621962,36.5115198194011,36.8579637026137,39.2390257327645,41.2625007225851,41.3136078413411,41.0235643487986,42.5743257225633,43.9782139566337,46.7830645469385,45.7900040846318,45.5559286611948,46.3361524880051,49.3186115459103,54.3917668086867,54.5259471950227,53.5096214305978,51.7963458448793,51.2547200717202,52.5122512861187
Import value index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.53930433,92.86315649,92.21273005,99.63350441,99.55588686,100,100.1273456,107.8568656,136.4384067,175.0093351,200.4167065,237.9074244,311.0126657,364.970545,261.2264737,296.569906,350.1608113,315.7001313,328.8664756,334.4168876,293.8254301,300.4676447,
Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merchandise imports by the reporting economy (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6866039000,8025990000,9645377000,9429381000,9357465000,10067707000,9889024695,10122012531,10151969845,10939320108,13858268990,17753345963,20287173004,24180106463,31639928699,37132171545,26596234479,30114243407,35531959547,32061622675,33370799200,33933772367,29814972449,30537436101,
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61883802291248,10.1254175497353,3.20970346726727,2.07249023027068,0.462956580655124,0.676946597671148,0.438593120532187,0.420582970724639,0.471485856743106,0.53682899321187,0.55738455542852,1.14715176183941,0.482595682408269,0.023952880475785,0.280643186161183,1.13052057160531,0.969154950124697,1.4409514731462,0.922434000766144,1.25343327776532,1.46430305451001,1.78804435132609,0.60226675811006,0.331251525718908,
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1569995880127,9.92199993133545,10.1459999084473,11.1339998245239,10.6990003585815,9.63899993896484,12.5129995346069,12.3120002746582,10.9580001831055,9.69200038909912,9.69600009918213,9.66899967193604,8.31599998474121,9.74499988555908,9.09500026702881,9.22999954223633,10.2170000076294,8.38799953460693,8.99699974060059,8.51799964904785,7.93300008773804,7.85200023651123,8.19400024414063,9.62399959564209,7.11100006103516,4.16699981689453,4.04300022125244
Child employment in agriculture (% of economically active children ages 7-14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child employment in agriculture, male (% of male economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child employment in agriculture, female (% of female economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,,
"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,,,,,33.74,,
"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78,,
"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.12,,,,,20.31,,
Average transaction cost of sending remittances from a specific country (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average transaction cost of sending remittances to a specific country (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
